sample	label
GSM4646022	breast
GSM4646023	breast
GSM4646024	breast
GSM4646025	breast
GSM4646026	breast
GSM4646027	breast
GSM4646028	breast
GSM4646029	breast
GSM4646030	breast
GSM4646031	breast
GSM4646032	breast
GSM4646033	breast
GSM4646034	breast
GSM4646035	breast
GSM4646036	breast
GSM4646037	breast
GSM4646038	breast
GSM4646039	breast
GSM4646040	breast
GSM4646041	breast
GSM4646042	breast
GSM4646043	breast
GSM4646044	breast
GSM4646045	breast
GSM4646046	breast
GSM4646047	breast
GSM4646048	breast
GSM4646049	breast
GSM4646050	breast
GSM4646051	breast
GSM4646052	breast
GSM4646053	breast
GSM4646054	breast
GSM4646055	breast
GSM4646056	breast
GSM4646057	breast
GSM4646058	breast
GSM4646059	breast
GSM4646060	breast
GSM4646061	breast
GSM4646062	breast
GSM4646063	breast
GSM4646064	breast
GSM4646065	breast
GSM4646066	breast
GSM4646067	breast
GSM4646068	breast
GSM4646069	breast
GSM4646070	breast
GSM4646071	breast
GSM4646072	breast
GSM4646073	breast
GSM4646074	breast
GSM4646075	breast
GSM4646076	breast
GSM4646077	breast
GSM4646078	breast
GSM4646079	breast
GSM4646080	breast
GSM4646081	breast
GSM4646082	breast
GSM4646083	breast
GSM4646084	breast
GSM4646085	breast
GSM4646086	breast
GSM4646087	breast
GSM4646088	breast
GSM4646089	breast
GSM4646090	breast
GSM4646091	breast
GSM4646092	breast
GSM4646093	breast
GSM4646094	breast
GSM4646095	breast
GSM4646096	breast
GSM4646097	breast
GSM4646098	breast
GSM4646099	breast
GSM4646100	breast
GSM4646101	breast
GSM4646102	breast
GSM4646103	breast
GSM4646104	breast
GSM4646105	breast
GSM4646106	breast
GSM4646107	breast
GSM4646108	breast
GSM4646109	breast
GSM4646110	breast
GSM4646111	breast
GSM4646112	breast
GSM4646113	breast
GSM4646114	breast
GSM4646115	breast
GSM4646116	breast
GSM4646117	breast
GSM4646118	breast
GSM4646119	breast
GSM4646120	breast
GSM4646121	breast
GSM4646122	breast
GSM4646123	breast
GSM4646124	breast
GSM4646125	breast
GSM4646126	breast
GSM4646127	breast
GSM4646128	breast
GSM4646129	breast
GSM4646130	breast
GSM4646131	breast
GSM4646132	breast
GSM4646133	breast
GSM4646134	breast
GSM4646135	breast
GSM4646136	breast
GSM4646137	breast
GSM4646138	breast
GSM4646139	breast
GSM4646140	breast
GSM4646141	breast
GSM4646142	breast
GSM4646143	breast
GSM4646144	breast
GSM4646145	breast
GSM4646146	breast
GSM4646147	breast
GSM4646148	breast
GSM4646149	breast
GSM4646150	breast
GSM4646151	breast
GSM4646152	breast
GSM4646153	breast
GSM4646154	breast
GSM4646155	breast
GSM4646156	breast
GSM4646157	breast
GSM4646158	breast
GSM4646159	breast
GSM4646160	breast
GSM4646161	breast
GSM4646162	breast
GSM4646163	breast
GSM4646164	breast
GSM4646165	breast
GSM4646166	breast
GSM4646167	breast
GSM4646168	breast
GSM4646169	breast
GSM4646170	breast
GSM4646171	breast
GSM4646172	breast
GSM4646173	breast
GSM4646174	breast
GSM4646175	breast
GSM4646176	breast
GSM4647024	lung
GSM4647025	lung
GSM4653938	pancreatic
GSM4653939	pancreatic
GSM4653940	pancreatic
GSM4653941	pancreatic
GSM4653942	breast
GSM4653943	breast
GSM4653944	breast
GSM4653945	breast
GSM4653946	pancreatic
GSM4653947	pancreatic
GSM4653948	pancreatic
GSM4653949	pancreatic
GSM4653950	breast
GSM4653951	breast
GSM4653952	breast
GSM4653953	breast
GSM4668330	
GSM4668331	
GSM4668332	
GSM4668333	
GSM4674825	prostate
GSM4674826	prostate
GSM4674827	prostate
GSM4674828	prostate
GSM4674829	prostate
GSM4674830	prostate
GSM4674831	prostate
GSM4681789	
GSM4681790	
GSM4681791	
GSM4681792	
GSM4681793	
GSM4681794	
GSM4681795	
GSM4681796	
GSM4681797	
GSM4683939	colorectal
GSM4683940	colorectal
GSM4683941	colorectal
GSM4683942	colorectal
GSM4683943	colorectal
GSM4683944	colorectal
GSM4683945	colorectal
GSM4683946	colorectal
GSM4683947	colorectal
GSM4683948	colorectal
GSM4683949	colorectal
GSM4683950	colorectal
GSM4683951	colorectal
GSM4683952	colorectal
GSM4683953	colorectal
GSM4683954	colorectal
GSM4684016	colorectal
GSM4684017	colorectal
GSM4684018	colorectal
GSM4684019	colorectal
GSM4704415	breast
GSM4704416	breast
GSM4704417	breast
GSM4704418	breast
GSM4704419	breast
GSM4704420	breast
GSM4704421	breast
GSM4704422	breast
GSM4704423	breast
GSM4751909	breast
GSM4751910	breast
GSM4751911	breast
GSM4751912	breast
GSM4751913	breast
GSM4751914	breast
GSM4751915	breast
GSM4751916	breast
GSM4751917	breast
GSM4751918	breast
GSM4751919	breast
GSM4751920	breast
GSM4751921	breast
GSM4751922	breast
GSM4751923	breast
GSM4751924	breast
GSM4752788	
GSM4752789	
GSM4752790	
GSM4752791	
GSM4752792	
GSM4752793	
GSM4752794	
GSM4752795	
GSM4752796	
GSM4752797	
GSM4752798	
GSM4752799	
GSM4752800	
GSM4752801	
GSM4752802	
GSM4752803	
GSM4752804	
GSM4752805	
GSM4752806	
GSM4752807	
GSM4752809	
GSM4752810	
GSM4752811	
GSM4752812	
GSM4752813	
GSM4752814	
GSM4752815	
GSM4752816	
GSM4752817	
GSM4795482	pancreatic
GSM4795483	pancreatic
GSM4795484	pancreatic
GSM4795485	pancreatic
GSM4795486	pancreatic
GSM4795487	pancreatic
GSM4795488	pancreatic
GSM4795489	pancreatic
GSM4795490	pancreatic
GSM4795491	pancreatic
GSM4795492	pancreatic
GSM4795493	pancreatic
GSM4795494	pancreatic
GSM4795495	pancreatic
GSM4795496	pancreatic
GSM4795497	pancreatic
GSM4795498	pancreatic
GSM4795499	pancreatic
GSM4795500	pancreatic
GSM4795501	pancreatic
GSM4795502	pancreatic
GSM4795503	pancreatic
GSM4795504	pancreatic
GSM4795505	pancreatic
GSM4795506	pancreatic
GSM4795507	pancreatic
GSM4795508	pancreatic
GSM4795510	pancreatic
GSM4795511	pancreatic
GSM4797390	ovarian
GSM1376381	breast
GSM2231399	breast
GSM2231403	breast
GSM2231407	breast
GSM2231409	breast
GSM2231413	breast
GSM2231414	breast
GSM2787773	colorectal
GSM2787774	colorectal
GSM2835774	
GSM2835776	
GSM2835777	
GSM3130748	gastric
GSM3375823	lung
GSM3385855	breast
GSM3385866	breast
GSM3385921	breast
GSM3438365	gastric
GSM3438366	gastric
GSM3438367	gastric
GSM3532132	breast
GSM3532133	breast
GSM3532134	breast
GSM3532135	breast
GSM3532136	breast
GSM3532137	breast
GSM3656283	prostate
GSM3674029	colorectal
GSM3674030	colorectal
GSM3674031	colorectal
GSM3674032	colorectal
GSM3674033	colorectal
GSM3674035	colorectal
GSM3674036	colorectal
GSM3674037	colorectal
GSM3674038	colorectal
GSM3674039	colorectal
GSM3674040	colorectal
GSM3674041	colorectal
GSM3674042	colorectal
GSM3674043	colorectal
GSM3674044	colorectal
GSM3674045	colorectal
GSM3674046	colorectal
GSM3674047	colorectal
GSM3674048	colorectal
GSM3674049	colorectal
GSM3674050	colorectal
GSM3674051	colorectal
GSM3674052	colorectal
GSM3674053	colorectal
GSM3674054	colorectal
GSM3674055	colorectal
GSM3674056	colorectal
GSM3674057	colorectal
GSM3674058	colorectal
GSM3674059	colorectal
GSM3674060	colorectal
GSM3674061	colorectal
GSM3674062	colorectal
GSM3674063	colorectal
GSM3674064	colorectal
GSM3674065	colorectal
GSM3674066	colorectal
GSM3674067	colorectal
GSM3674068	colorectal
GSM3674069	colorectal
GSM3674070	colorectal
GSM3674071	colorectal
GSM3674072	colorectal
GSM3674073	colorectal
GSM3674074	colorectal
GSM3674075	colorectal
GSM3674076	colorectal
GSM3674077	colorectal
GSM3674078	colorectal
GSM3674079	colorectal
GSM3674080	colorectal
GSM3674081	colorectal
GSM3674082	colorectal
GSM3674083	colorectal
GSM3674084	colorectal
GSM3674085	colorectal
GSM3674086	colorectal
GSM3674087	colorectal
GSM3674088	colorectal
GSM3674089	colorectal
GSM3674090	colorectal
GSM3674091	colorectal
GSM3674092	colorectal
GSM3674093	colorectal
GSM3674094	colorectal
GSM3674095	colorectal
GSM3674096	colorectal
GSM3674097	colorectal
GSM3674098	colorectal
GSM3674099	colorectal
GSM3674100	colorectal
GSM3674101	colorectal
GSM3674102	colorectal
GSM3674103	colorectal
GSM3674104	colorectal
GSM3674105	colorectal
GSM3674106	colorectal
GSM3674107	colorectal
GSM3674108	lung
GSM3674109	lung
GSM3674110	lung
GSM3674111	lung
GSM3674112	lung
GSM3674113	lung
GSM3674114	lung
GSM3674115	lung
GSM3675981	breast
GSM3676087	colorectal
GSM3676088	colorectal
GSM3676089	colorectal
GSM3676090	colorectal
GSM3676091	colorectal
GSM3676092	colorectal
GSM3676093	colorectal
GSM3676094	colorectal
GSM3676095	colorectal
GSM3678270	prostate
GSM3678271	prostate
GSM3678272	prostate
GSM3678273	prostate
GSM3678274	prostate
GSM3678275	prostate
GSM3678276	prostate
GSM3678277	prostate
GSM3678278	prostate
GSM3678279	prostate
GSM3678280	prostate
GSM3678281	prostate
GSM3946402	
GSM3946403	
GSM3946404	
GSM3946405	
GSM4042164	
GSM4042165	
GSM4042166	
GSM4042167	
GSM4042168	
GSM4042169	
GSM4042170	
GSM4042171	
GSM4042172	
GSM4042173	
GSM4042174	
GSM4089151	prostate
GSM4089153	prostate
GSM4089154	prostate
GSM4105995	breast
GSM4107960	pancreatic
GSM4107961	pancreatic
GSM4107962	pancreatic
GSM4107963	pancreatic
GSM4107964	pancreatic
GSM4107965	pancreatic
GSM4107966	pancreatic
GSM4107967	pancreatic
GSM4107968	pancreatic
GSM4107969	pancreatic
GSM4107970	pancreatic
GSM4107971	pancreatic
GSM4107972	pancreatic
GSM4107973	pancreatic
GSM4107974	pancreatic
GSM4107975	pancreatic
GSM4107976	pancreatic
GSM4107977	pancreatic
GSM4107978	pancreatic
GSM4107979	pancreatic
GSM4107980	pancreatic
GSM4107981	pancreatic
GSM4107982	pancreatic
GSM4107983	pancreatic
GSM4107984	pancreatic
GSM4107985	pancreatic
GSM4107986	pancreatic
GSM4125350	pancreatic
GSM4125351	pancreatic
GSM4125352	pancreatic
GSM4125353	pancreatic
GSM4125354	pancreatic
GSM4125355	pancreatic
GSM4125356	pancreatic
GSM4125357	pancreatic
GSM4125358	pancreatic
GSM4125359	pancreatic
GSM4130779	prostate
GSM4130780	prostate
GSM4130781	prostate
GSM4130782	prostate
GSM4130783	prostate
GSM4130784	prostate
GSM4133895	breast
GSM4133896	breast
GSM4133897	breast
GSM4133898	breast
GSM4133899	breast
GSM4133900	breast
GSM4133901	breast
GSM4133902	breast
GSM4133903	breast
GSM4133904	breast
GSM4140741	colorectal
GSM4140742	colorectal
GSM4140743	colorectal
GSM4140744	colorectal
GSM4140745	colorectal
GSM4140746	colorectal
GSM4140747	colorectal
GSM4140748	colorectal
GSM4140749	colorectal
GSM4211209	breast
GSM4211210	breast
GSM4211211	breast
GSM4211215	breast
GSM4211216	breast
GSM4211217	breast
GSM4211218	breast
GSM4211221	breast
GSM4211222	breast
GSM4211223	breast
GSM4211240	breast
GSM4211241	breast
GSM4213967	breast
GSM4213968	breast
GSM4213969	breast
GSM4213970	breast
GSM4213971	breast
GSM4213972	breast
GSM4213973	breast
GSM4213974	breast
GSM4213975	breast
GSM4213976	breast
GSM4213977	breast
GSM4213978	breast
GSM4213979	breast
GSM4213980	breast
GSM4213982	breast
GSM4213983	breast
GSM4213984	breast
GSM4213985	breast
GSM4213986	breast
GSM4213987	breast
GSM4213988	breast
GSM4213989	breast
GSM4213990	breast
GSM4213991	breast
GSM4213992	breast
GSM4216723	
GSM4216725	
GSM4216727	
GSM4216729	
GSM4217518	gastric
GSM4217519	gastric
GSM4217520	gastric
GSM4217521	gastric
GSM4217522	gastric
GSM4217523	gastric
GSM4217524	gastric
GSM4217843	colorectal
GSM4217844	colorectal
GSM4221944	breast
GSM4221945	breast
GSM4231307	breast
GSM4231308	breast
GSM4232507	
GSM4247473	
GSM4247474	
GSM4247475	
GSM4247476	
GSM4247477	
GSM4247478	
GSM4247479	
GSM4247480	
GSM4247481	
GSM4247482	
GSM4247483	
GSM4247484	
GSM4247485	
GSM4247486	
GSM4247487	
GSM4247488	
GSM4247489	
GSM4247490	
GSM4247491	
GSM4247492	
GSM4247493	
GSM4247494	
GSM4247495	
GSM4247496	
GSM4247497	
GSM4247498	
GSM4247499	
GSM4247500	
GSM4247501	
GSM4247502	
GSM4247503	
GSM4247504	
GSM4247505	
GSM4247506	
GSM4247507	
GSM4260916	colorectal
GSM4274672	
GSM4274673	
GSM4274674	
GSM4274675	
GSM4274676	
GSM4274677	
GSM4277127	breast
GSM4277128	breast
GSM4277129	breast
GSM4277130	breast
GSM4277131	breast
GSM4277132	breast
GSM4277133	breast
GSM4277134	breast
GSM4277135	breast
GSM4277136	breast
GSM4277137	breast
GSM4277138	breast
GSM4285798	colorectal
GSM4285799	colorectal
GSM4285800	colorectal
GSM4285801	colorectal
GSM4285802	colorectal
GSM4286775	colorectal
GSM4294265	gastric
GSM4294266	gastric
GSM4294267	gastric
GSM4294268	gastric
GSM4306191	
GSM4306192	
GSM4317368	colorectal
GSM4317369	colorectal
GSM4317370	colorectal
GSM4317371	colorectal
GSM4322281	breast
GSM4333291	colorectal
GSM4333292	colorectal
GSM4333293	colorectal
GSM4333294	colorectal
GSM4333296	colorectal
GSM4333297	colorectal
GSM4333298	colorectal
GSM4333299	colorectal
GSM4333300	colorectal
GSM4333301	colorectal
GSM4333302	colorectal
GSM4340146	breast
GSM4340147	breast
GSM4340148	breast
GSM4340149	breast
GSM4340150	breast
GSM4340151	breast
GSM4359798	breast
GSM4359799	breast
GSM4359800	breast
GSM4359801	breast
GSM4359803	breast
GSM4359804	breast
GSM4377719	colorectal
GSM4377720	colorectal
GSM4377721	colorectal
GSM4377722	colorectal
GSM4377723	colorectal
GSM4377724	colorectal
GSM4377725	colorectal
GSM4377726	colorectal
GSM4377727	colorectal
GSM4377728	colorectal
GSM4377729	colorectal
GSM4377730	colorectal
GSM4377731	colorectal
GSM4377732	colorectal
GSM4377734	colorectal
GSM4377735	colorectal
GSM4377736	colorectal
GSM4377737	colorectal
GSM4377738	colorectal
GSM4377739	colorectal
GSM4377740	colorectal
GSM4377741	colorectal
GSM4377742	colorectal
GSM4377743	colorectal
GSM4377744	colorectal
GSM4377745	colorectal
GSM4377746	colorectal
GSM4377747	colorectal
GSM4377748	colorectal
GSM4377749	colorectal
GSM4377750	colorectal
GSM4377751	colorectal
GSM4377752	colorectal
GSM4377753	colorectal
GSM4377754	colorectal
GSM4384727	prostate
GSM4384728	prostate
GSM4384729	prostate
GSM4384730	prostate
GSM4384731	prostate
GSM4384732	prostate
GSM4384733	prostate
GSM4384734	prostate
GSM4384735	prostate
GSM4384736	prostate
GSM4384737	prostate
GSM4384738	prostate
GSM4384739	prostate
GSM4384740	prostate
GSM4384741	prostate
GSM4384745	prostate
GSM4384746	prostate
GSM4384747	prostate
GSM4384748	prostate
GSM4384749	prostate
GSM4384750	prostate
GSM4384751	prostate
GSM4384752	prostate
GSM4384753	prostate
GSM4384754	prostate
GSM4384755	prostate
GSM4384756	prostate
GSM4384757	prostate
GSM4384758	prostate
GSM4384759	prostate
GSM4406800	ovarian
GSM4406801	ovarian
GSM4406802	ovarian
GSM4406803	ovarian
GSM4406804	ovarian
GSM4406805	ovarian
GSM4406806	ovarian
GSM4406807	ovarian
GSM4406808	ovarian
GSM4406809	ovarian
GSM4406810	ovarian
GSM4406811	ovarian
GSM4406812	ovarian
GSM4406813	ovarian
GSM4406814	ovarian
GSM4406815	ovarian
GSM4406816	ovarian
GSM4406817	ovarian
GSM4407361	
GSM4425987	
GSM4425988	
GSM4425989	
GSM4431278	colorectal
GSM4431279	colorectal
GSM4437037	
GSM4437038	
GSM4437039	
GSM4447217	
GSM4447218	
GSM4447219	
GSM4447220	
GSM4447221	
GSM4447222	
GSM4447224	colorectal
GSM4447225	colorectal
GSM4447227	colorectal
GSM4447228	colorectal
GSM4451225	prostate
GSM4451226	prostate
GSM4451227	prostate
GSM4451228	prostate
GSM4451229	prostate
GSM4451230	prostate
GSM4451231	prostate
GSM4451232	prostate
GSM4451233	prostate
GSM4451234	prostate
GSM4451235	prostate
GSM4451236	prostate
GSM4451237	prostate
GSM4451238	prostate
GSM4451239	prostate
GSM4451240	prostate
GSM4451241	prostate
GSM4451242	prostate
GSM4451244	prostate
GSM4451245	prostate
GSM4452084	ovarian
GSM4452085	ovarian
GSM4452086	ovarian
GSM4452087	ovarian
GSM4452088	ovarian
GSM4452089	ovarian
GSM4452090	ovarian
GSM4452091	ovarian
GSM4452092	ovarian
GSM4452093	ovarian
GSM4452094	ovarian
GSM4452095	ovarian
GSM4452096	ovarian
GSM4452097	ovarian
GSM4452098	ovarian
GSM4452099	ovarian
GSM4452100	ovarian
GSM4452101	ovarian
GSM4452102	ovarian
GSM4452103	ovarian
GSM4491151	breast
GSM4491152	breast
GSM4491153	breast
GSM4491154	breast
GSM4491155	breast
GSM4491156	breast
GSM4491157	breast
GSM4491158	breast
GSM4491159	breast
GSM4491160	breast
GSM4505902	
GSM4520799	
GSM4520800	
GSM4520801	
GSM4520802	
GSM4520803	
GSM4520804	
GSM4520805	
GSM4520806	
GSM4523169	
GSM4546460	
GSM4546461	
GSM4546462	
GSM4546463	
GSM4546464	
GSM4546465	
GSM4546466	
GSM4546467	
GSM4547507	
GSM4547599	
GSM4547601	
GSM4547603	
GSM4547605	
GSM4547607	
GSM4547609	
GSM4547611	
GSM4547612	
GSM4547615	
GSM4547619	
GSM4552333	lung
GSM4552759	breast
GSM4552760	breast
GSM4552761	breast
GSM4552762	breast
GSM4552763	breast
GSM4552764	breast
GSM4552765	breast
GSM4552766	breast
GSM4552767	breast
GSM4552768	breast
GSM4552769	breast
GSM4552770	breast
GSM4552771	breast
GSM4557221	colorectal
GSM4557222	colorectal
GSM4557223	colorectal
GSM4557224	colorectal
GSM4557225	colorectal
GSM4557226	colorectal
GSM4565555	breast
GSM4565556	breast
GSM4565557	breast
GSM4565559	breast
GSM4565560	breast
GSM4566738	prostate
GSM4566739	prostate
GSM4566740	prostate
GSM4566741	prostate
GSM4566742	prostate
GSM4566743	prostate
GSM4566744	prostate
GSM4566745	prostate
GSM4566746	prostate
GSM4566747	prostate
GSM4566748	prostate
GSM4566749	prostate
GSM4568572	
GSM4570391	lung
GSM4570392	lung
GSM4570393	lung
GSM4570394	lung
GSM4570395	lung
GSM4570396	lung
GSM4570397	lung
GSM4613287	breast
GSM4613288	breast
GSM4613289	breast
GSM4613290	breast
GSM4613292	breast
GSM4613299	breast
GSM4613300	breast
GSM4613301	breast
GSM4613302	breast
GSM4613304	breast
GSM4615246	colorectal
GSM4615265	colorectal
GSM4643507	
GSM4643508	
GSM4643509	
GSM4643510	
GSM4643512	
GSM4643513	
GSM4643514	
GSM4643515	
GSM4643516	
GSM4643517	
GSM4643518	
GSM4643519	
GSM4643520	
GSM4643521	
GSM4643522	
GSM4643523	
GSM4643524	
GSM4643525	
GSM4643526	
GSM4643527	
GSM4643528	
GSM4643529	
GSM4643530	
GSM4643531	
GSM4643532	
GSM4643533	
GSM4643534	
GSM4643535	
GSM4643536	
GSM4643537	
GSM4643538	
GSM4643539	
GSM4643540	
GSM4643541	
GSM4643542	
GSM4643543	
GSM4643544	
GSM4643545	
GSM4643546	
GSM4643547	
GSM4643548	
GSM4643549	
GSM4643550	
GSM4643551	
GSM4643552	
GSM4643553	
GSM4643554	
GSM4643555	
GSM4643556	
GSM4643557	
GSM4643558	
GSM4643559	
GSM4643560	
GSM4643561	
GSM4643562	
GSM4643563	
GSM4643564	
GSM4643565	
GSM4643566	
GSM4643567	
GSM4643568	
GSM4643569	
GSM4643570	
GSM4643571	
GSM4643572	
GSM4643573	
GSM4643574	
GSM4643576	
GSM4643577	
GSM4643578	
GSM4643579	
GSM4643580	
GSM4643581	
GSM4643582	
GSM4643583	
GSM4643584	
GSM4643585	
GSM4643586	
GSM4643587	
GSM4643588	
GSM4643589	
GSM4643590	
GSM4643591	
GSM4643592	
GSM4643593	
GSM4643594	
GSM4643595	
GSM4643596	
GSM4643597	
GSM4643598	
GSM4643599	
GSM4643600	
GSM4643601	
GSM4643602	
GSM4643603	
GSM4643604	
GSM4643605	
GSM4643606	
GSM4643607	
GSM4643608	
GSM4643609	
GSM4643610	
GSM4643611	
GSM4643612	
GSM4643613	
GSM4643614	
GSM4643615	
GSM4643616	
GSM4643617	
GSM4643618	
GSM4643619	
GSM4643620	
GSM4643621	
GSM4643622	
GSM4643623	
GSM4643624	
GSM4643625	
GSM4643626	
GSM4643627	
GSM4643628	
GSM4643629	
GSM4643630	
GSM4643631	
GSM4643632	
GSM4643633	
GSM4643634	
GSM4643636	
GSM4643637	
GSM4643638	
GSM4643639	
GSM4643640	
GSM4643641	
GSM4643642	
GSM4643643	
GSM4643644	
GSM4643645	
GSM4643646	
GSM4643647	
GSM4643648	
GSM4643649	
GSM4643650	
GSM4643651	
GSM4643652	
GSM4643653	
GSM4643654	
GSM4643655	
GSM4643656	
GSM4643657	
GSM4643658	
GSM4643659	
GSM4643660	
GSM4643661	
GSM4643662	
GSM4643663	
GSM4643664	
GSM4643665	
GSM4643666	
GSM4643667	
GSM4643668	
GSM4643669	
GSM4643670	
GSM4643671	
GSM4643672	
GSM4643673	
GSM4643674	
GSM4643675	
GSM4643676	
GSM4643677	
GSM4643678	
GSM4643679	
GSM4645522	
GSM4645523	
GSM4655055	breast
GSM4655056	breast
GSM4655057	breast
GSM4655059	breast
GSM4655060	breast
GSM4655061	breast
GSM4655062	breast
GSM4655063	breast
GSM4655064	breast
GSM4655065	breast
GSM4655066	breast
GSM4655067	breast
GSM4655068	breast
GSM4655069	breast
GSM4662937	
GSM4663422	colorectal
GSM4663423	colorectal
GSM4663424	colorectal
GSM4663425	colorectal
GSM4664034	ovarian
GSM4664035	ovarian
GSM4664036	ovarian
GSM4664037	ovarian
GSM4664038	ovarian
GSM4664039	ovarian
GSM4664040	ovarian
GSM4664041	ovarian
GSM4674824	prostate
GSM4680432	breast
GSM4680433	breast
GSM4680434	breast
GSM4680435	breast
GSM4680436	breast
GSM4680437	breast
GSM4680438	breast
GSM4680439	breast
GSM4685031	
GSM4685032	
GSM4685033	
GSM4685034	
GSM4685035	
GSM4685036	
GSM4685037	
GSM4685038	
GSM4685039	
GSM4685040	
GSM4699516	colorectal
GSM4699517	colorectal
GSM4699518	colorectal
GSM4699519	colorectal
GSM4699520	colorectal
GSM4699521	colorectal
GSM4699525	colorectal
GSM4699526	colorectal
GSM4699527	colorectal
GSM4699531	colorectal
GSM4699532	colorectal
GSM4699533	colorectal
GSM4710526	breast
GSM4710527	breast
GSM4710528	breast
GSM4710529	breast
GSM4710530	breast
GSM4710531	breast
GSM4710532	breast
GSM4710533	breast
GSM4710534	breast
GSM4710535	breast
GSM4710536	breast
GSM4710537	breast
GSM4711414	prostate
GSM4711415	prostate
GSM4725224	lung
GSM4725225	lung
GSM4725226	lung
GSM4725227	lung
GSM4725228	lung
GSM4725229	lung
GSM4725230	lung
GSM4725231	lung
GSM4725232	lung
GSM4725233	lung
GSM4725234	lung
GSM4725235	lung
GSM4725236	lung
GSM4725237	lung
GSM4725238	lung
GSM4725239	lung
GSM4725240	lung
GSM4725241	lung
GSM4725242	lung
GSM4725243	lung
GSM4725244	lung
GSM4725245	lung
GSM4725246	lung
GSM4725247	lung
GSM4725248	lung
GSM4725249	lung
GSM4725250	lung
GSM4725251	lung
GSM4725252	lung
GSM4725253	lung
GSM4725254	lung
GSM4725255	lung
GSM4725256	lung
GSM4725257	lung
